 (0.000000-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000001-0.000000j), (0.000001-0.000000j), (0.000002-0.000001j), (0.000002-0.000001j), (0.000003-0.000001j), (0.000005-0.000001j), (0.000006-0.000002j), (0.000008-0.000002j), (0.000010-0.000003j), (0.000012-0.000003j), (0.000014-0.000004j), (0.000016-0.000004j), (0.000018-0.000004j), (0.000019-0.000005j), (0.000020-0.000005j), (0.000021-0.000005j), (0.000021-0.000005j), (0.000020-0.000005j), (0.000019-0.000005j), (0.000018-0.000004j), (0.000016-0.000004j), (0.000014-0.000004j), (0.000012-0.000003j), (0.000010-0.000003j), (0.000008-0.000002j), (0.000006-0.000002j), (0.000005-0.000001j), (0.000003-0.000001j), (0.000002-0.000001j), (0.000002-0.000001j), (0.000001-0.000000j), (0.000001-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (-0.003776-0.000189j), (-0.008057-0.000523j), (-0.012992-0.001168j), (-0.018307-0.002324j), (-0.023198-0.004206j), (-0.026237-0.006976j), (-0.025295-0.010606j), (-0.017398-0.014550j), (0.001746-0.016819j), (0.038935-0.011006j), (0.105280+0.023631j), (0.213800+0.155475j), (-0.658143+0.612074j), (0.201015+0.152258j), (0.078594+0.015743j), (-0.000281-0.023588j), (-0.045763-0.033598j), (-0.067170-0.035017j), (-0.071106-0.034344j), (-0.063283-0.033588j), (-0.049283-0.033180j), (-0.034252-0.032909j), (-0.022179-0.032316j), (-0.015287-0.030934j), (-0.013854-0.028464j), (-0.016546-0.024864j), (-0.021113-0.020366j), (-0.025223-0.015402j), (-0.027156-0.010491j), (-0.026175-0.006113j), (-0.022528-0.002609j), (-0.017163-0.000131j), (-0.011289+0.001355j), (-0.005984+0.002017j), (-0.001939+0.002092j), (0.000611+0.001821j), (0.001803+0.001402j), (0.001984+0.000966j), (0.001547+0.000583j), (0.000817+0.000268j)
 (0.000000-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000001-0.000000j), (0.000001-0.000000j), (0.000002-0.000001j), (0.000003-0.000001j), (0.000004-0.000001j), (0.000006-0.000002j), (0.000007-0.000002j), (0.000010-0.000003j), (0.000012-0.000003j), (0.000014-0.000004j), (0.000017-0.000004j), (0.000019-0.000005j), (0.000021-0.000005j), (0.000023-0.000006j), (0.000024-0.000006j), (0.000025-0.000006j), (0.000025-0.000006j), (0.000024-0.000006j), (0.000023-0.000006j), (0.000021-0.000005j), (0.000019-0.000005j), (0.000017-0.000004j), (0.000014-0.000004j), (0.000012-0.000003j), (0.000010-0.000003j), (0.000007-0.000002j), (0.000006-0.000002j), (0.000004-0.000001j), (0.000003-0.000001j), (0.000002-0.000001j), (0.000001-0.000000j), (0.000001-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (-0.003899+0.001071j), (-0.008532+0.002240j), (-0.014335+0.003491j), (-0.021399+0.004669j), (-0.029346+0.005468j), (-0.037181+0.005449j), (-0.043183+0.004121j), (-0.044830+0.001130j), (-0.038685-0.003335j), (-0.019990-0.007515j), (0.018435-0.005004j), (0.087857+0.025254j), (0.201015+0.152258j), (-0.665728+0.604072j), (0.197453+0.137972j), (0.078633-0.002903j), (0.002511-0.044117j), (-0.041961-0.053464j), (-0.064793-0.051885j), (-0.072690-0.046409j), (-0.070717-0.039867j), (-0.063151-0.033668j), (-0.053491-0.028565j), (-0.044183-0.024868j), (-0.036464-0.022539j), (-0.030472-0.021295j), (-0.025625-0.020718j), (-0.021113-0.020366j), (-0.016323-0.019863j), (-0.011083-0.018957j), (-0.005675-0.017538j), (-0.000655-0.015635j), (0.003393-0.013378j), (0.006071-0.010954j), (0.007281-0.008560j), (0.007211-0.006360j), (0.006226-0.004467j), (0.004739-0.002925j), (0.003094-0.001719j), (0.001497-0.000780j)
 (0.000000-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000001-0.000000j), (0.000001-0.000000j), (0.000002-0.000000j), (0.000002-0.000001j), (0.000003-0.000001j), (0.000005-0.000001j), (0.000007-0.000002j), (0.000009-0.000002j), (0.000011-0.000003j), (0.000014-0.000004j), (0.000017-0.000004j), (0.000020-0.000005j), (0.000023-0.000005j), (0.000025-0.000006j), (0.000027-0.000006j), (0.000029-0.000007j), (0.000030-0.000007j), (0.000030-0.000007j), (0.000029-0.000007j), (0.000027-0.000006j), (0.000025-0.000006j), (0.000023-0.000005j), (0.000020-0.000005j), (0.000017-0.000004j), (0.000014-0.000004j), (0.000011-0.000003j), (0.000009-0.000002j), (0.000007-0.000002j), (0.000005-0.000001j), (0.000003-0.000001j), (0.000002-0.000001j), (0.000002-0.000000j), (0.000001-0.000000j), (0.000001-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (-0.003310+0.002033j), (-0.007437+0.004366j), (-0.013000+0.007115j), (-0.020402+0.010187j), (-0.029684+0.013230j), (-0.040326+0.015624j), (-0.051052+0.016525j), (-0.059701+0.015024j), (-0.063196+0.010436j), (-0.057528+0.002815j), (-0.037493-0.005927j), (0.004229-0.008901j), (0.078594+0.015743j), (0.197453+0.137972j), (-0.664380+0.586552j), (0.200957+0.117509j), (0.082003-0.023487j), (0.003459-0.062112j), (-0.045571-0.066827j), (-0.074415-0.059484j), (-0.088560-0.048151j), (-0.091569-0.036654j), (-0.086325-0.027190j), (-0.075438-0.020948j), (-0.061253-0.018251j), (-0.045749-0.018685j), (-0.030472-0.021295j), (-0.016546-0.024864j), (-0.004729-0.028196j), (0.004529-0.030350j), (0.011048-0.030785j), (0.014892-0.029398j), (0.016349-0.026452j), (0.015887-0.022452j), (0.014080-0.017984j), (0.011518-0.013581j), (0.008713-0.009633j), (0.006039-0.006341j), (0.003697-0.003734j), (0.001721-0.001697j)
 (0.000000-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000001-0.000000j), (0.000001-0.000000j), (0.000002-0.000001j), (0.000003-0.000001j), (0.000004-0.000001j), (0.000005-0.000002j), (0.000008-0.000002j), (0.000010-0.000003j), (0.000013-0.000003j), (0.000016-0.000004j), (0.000019-0.000005j), (0.000023-0.000005j), (0.000026-0.000006j), (0.000029-0.000007j), (0.000031-0.000007j), (0.000033-0.000007j), (0.000034-0.000008j), (0.000034-0.000008j), (0.000033-0.000007j), (0.000031-0.000007j), (0.000029-0.000007j), (0.000026-0.000006j), (0.000023-0.000005j), (0.000019-0.000005j), (0.000016-0.000004j), (0.000013-0.000003j), (0.000010-0.000003j), (0.000008-0.000002j), (0.000005-0.000002j), (0.000004-0.000001j), (0.000003-0.000001j), (0.000002-0.000001j), (0.000001-0.000000j), (0.000001-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (-0.002318+0.002554j), (-0.005403+0.005532j), (-0.009943+0.009146j), (-0.016544+0.013361j), (-0.025592+0.017830j), (-0.037020+0.021851j), (-0.050050+0.024394j), (-0.062968+0.024236j), (-0.073060+0.020229j), (-0.076702+0.011689j), (-0.069526-0.001017j), (-0.046333-0.015359j), (-0.000281-0.023588j), (0.078633-0.002903j), (0.200957+0.117509j), (-0.659967+0.566738j), (0.202466+0.099327j), (0.078039-0.037700j), (-0.007321-0.070849j), (-0.063094-0.069741j), (-0.097066-0.057329j), (-0.113373-0.042544j), (-0.114788-0.029696j), (-0.104203-0.021023j), (-0.085079-0.017331j), (-0.061253-0.018251j), (-0.036464-0.022539j), (-0.013854-0.028464j), (0.004386-0.034243j), (0.017167-0.038420j), (0.024428-0.040109j), (0.026897-0.039072j), (0.025771-0.035645j), (0.022387-0.030538j), (0.017959-0.024610j), (0.013421-0.018655j), (0.009360-0.013257j), (0.006047-0.008734j), (0.003500-0.005144j), (0.001571-0.002337j)
 (0.000000-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000001-0.000000j), (0.000001-0.000000j), (0.000002-0.000001j), (0.000003-0.000001j), (0.000004-0.000001j), (0.000006-0.000002j), (0.000008-0.000002j), (0.000011-0.000003j), (0.000014-0.000004j), (0.000018-0.000004j), (0.000021-0.000005j), (0.000025-0.000006j), (0.000029-0.000007j), (0.000032-0.000007j), (0.000035-0.000008j), (0.000037-0.000008j), (0.000037-0.000008j), (0.000037-0.000008j), (0.000037-0.000008j), (0.000035-0.000008j), (0.000032-0.000007j), (0.000029-0.000007j), (0.000025-0.000006j), (0.000021-0.000005j), (0.000018-0.000004j), (0.000014-0.000004j), (0.000011-0.000003j), (0.000008-0.000002j), (0.000006-0.000002j), (0.000004-0.000001j), (0.000003-0.000001j), (0.000002-0.000001j), (0.000001-0.000000j), (0.000001-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (-0.001260+0.002565j), (-0.003140+0.005585j), (-0.006276+0.009306j), (-0.011338+0.013739j), (-0.018916+0.018578j), (-0.029299+0.023150j), (-0.042193+0.026409j), (-0.056453+0.027057j), (-0.069934+0.023774j), (-0.079556+0.015564j), (-0.081563+0.002183j), (-0.071819-0.015320j), (-0.045763-0.033598j), (0.002511-0.044117j), (0.082003-0.023487j), (0.202466+0.099327j), (-0.663133+0.553024j), (0.192059+0.090302j), (0.060132-0.041379j), (-0.030986-0.069592j), (-0.089246-0.064951j), (-0.121599-0.051004j), (-0.132246-0.036794j), (-0.124932-0.026287j), (-0.104203-0.021023j), (-0.075438-0.020948j), (-0.044183-0.024868j), (-0.015287-0.030934j), (0.007807-0.037147j), (0.023391-0.041811j), (0.031416-0.043843j), (0.033083-0.042895j), (0.030275-0.039273j), (0.024995-0.033741j), (0.018942-0.027247j), (0.013292-0.020680j), (0.008665-0.014707j), (0.005227-0.009692j), (0.002841-0.005708j), (0.001218-0.002593j)
 (0.000000-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000001-0.000000j), (0.000001-0.000000j), (0.000002-0.000001j), (0.000003-0.000001j), (0.000005-0.000001j), (0.000007-0.000002j), (0.000009-0.000002j), (0.000012-0.000003j), (0.000015-0.000004j), (0.000019-0.000005j), (0.000023-0.000006j), (0.000027-0.000006j), (0.000031-0.000007j), (0.000035-0.000008j), (0.000038-0.000008j), (0.000040-0.000009j), (0.000041-0.000009j), (0.000041-0.000009j), (0.000040-0.000009j), (0.000038-0.000008j), (0.000035-0.000008j), (0.000031-0.000007j), (0.000027-0.000006j), (0.000023-0.000006j), (0.000019-0.000005j), (0.000015-0.000004j), (0.000012-0.000003j), (0.000009-0.000002j), (0.000007-0.000002j), (0.000005-0.000001j), (0.000003-0.000001j), (0.000002-0.000001j), (0.000001-0.000000j), (0.000001-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (-0.000404+0.002091j), (-0.001220+0.004567j), (-0.002937+0.007651j), (-0.006143+0.011369j), (-0.011459+0.015486j), (-0.019374+0.019449j), (-0.030005+0.022365j), (-0.042835+0.023082j), (-0.056525+0.020371j), (-0.068873+0.013208j), (-0.076984+0.001103j), (-0.077566-0.015541j), (-0.067170-0.035017j), (-0.041961-0.053464j), (0.003459-0.062112j), (0.078039-0.037700j), (0.192059+0.090302j), (-0.680498+0.549660j), (0.168547+0.091302j), (0.033566-0.037127j), (-0.056296-0.063811j), (-0.108919-0.059602j), (-0.132242-0.047798j), (-0.132246-0.036794j), (-0.114788-0.029696j), (-0.086325-0.027190j), (-0.053491-0.028565j), (-0.022179-0.032316j), (0.003311-0.036667j), (0.020732-0.040029j), (0.029833-0.041320j), (0.031899-0.040113j), (0.029051-0.036595j), (0.023565-0.031397j), (0.017354-0.025346j), (0.011704-0.019242j), (0.007251-0.013689j), (0.004116-0.009025j), (0.002098-0.005317j), (0.000852-0.002415j)
 (0.000000-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000001-0.000000j), (0.000001-0.000000j), (0.000002-0.000001j), (0.000003-0.000001j), (0.000005-0.000001j), (0.000007-0.000002j), (0.000010-0.000003j), (0.000013-0.000003j), (0.000016-0.000004j), (0.000020-0.000005j), (0.000024-0.000006j), (0.000029-0.000007j), (0.000033-0.000007j), (0.000037-0.000008j), (0.000040-0.000009j), (0.000042-0.000009j), (0.000043-0.000009j), (0.000043-0.000009j), (0.000042-0.000009j), (0.000040-0.000009j), (0.000037-0.000008j), (0.000033-0.000007j), (0.000029-0.000007j), (0.000024-0.000006j), (0.000020-0.000005j), (0.000016-0.000004j), (0.000013-0.000003j), (0.000010-0.000003j), (0.000007-0.000002j), (0.000005-0.000001j), (0.000003-0.000001j), (0.000002-0.000001j), (0.000001-0.000000j), (0.000001-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000130+0.001237j), (0.000072+0.002709j), (-0.000448+0.004554j), (-0.001821+0.006787j), (-0.004544+0.009258j), (-0.009140+0.011598j), (-0.016015+0.013195j), (-0.025271+0.013235j), (-0.036510+0.010798j), (-0.048695+0.005050j), (-0.060121-0.004535j), (-0.068500-0.017935j), (-0.071106-0.034344j), (-0.064793-0.051885j), (-0.045571-0.066827j), (-0.007321-0.070849j), (0.060132-0.041379j), (0.168547+0.091302j), (-0.706766+0.554105j), (0.143236+0.096923j), (0.013603-0.032044j), (-0.067240-0.060782j), (-0.108919-0.059602j), (-0.121599-0.051004j), (-0.113373-0.042544j), (-0.091569-0.036654j), (-0.063151-0.033668j), (-0.034252-0.032909j), (-0.009486-0.033270j), (0.008491-0.033617j), (0.018988-0.033083j), (0.022876-0.031223j), (0.021947-0.028030j), (0.018245-0.023838j), (0.013553-0.019160j), (0.009113-0.014519j), (0.005569-0.010326j), (0.003087-0.006810j), (0.001525-0.004015j), (0.000601-0.001825j)
 (0.000000-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000001-0.000000j), (0.000001-0.000000j), (0.000002-0.000001j), (0.000003-0.000001j), (0.000005-0.000001j), (0.000007-0.000002j), (0.000010-0.000003j), (0.000013-0.000003j), (0.000017-0.000004j), (0.000021-0.000005j), (0.000025-0.000006j), (0.000030-0.000007j), (0.000034-0.000008j), (0.000037-0.000008j), (0.000041-0.000009j), (0.000043-0.000009j), (0.000044-0.000009j), (0.000044-0.000009j), (0.000043-0.000009j), (0.000041-0.000009j), (0.000037-0.000008j), (0.000034-0.000008j), (0.000030-0.000007j), (0.000025-0.000006j), (0.000021-0.000005j), (0.000017-0.000004j), (0.000013-0.000003j), (0.000010-0.000003j), (0.000007-0.000002j), (0.000005-0.000001j), (0.000003-0.000001j), (0.000002-0.000001j), (0.000001-0.000000j), (0.000001-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000376+0.000171j), (0.000774+0.000375j), (0.001155+0.000627j), (0.001382+0.000907j), (0.001182+0.001146j), (0.000125+0.001192j), (-0.002361+0.000788j), (-0.006907-0.000429j), (-0.014049-0.002919j), (-0.024005-0.007169j), (-0.036429-0.013601j), (-0.050200-0.022445j), (-0.063283-0.033588j), (-0.072690-0.046409j), (-0.074415-0.059484j), (-0.063094-0.069741j), (-0.030986-0.069592j), (0.033566-0.037127j), (0.143236+0.096923j), (-0.726610+0.559282j), (0.132270+0.099899j), (0.013603-0.032044j), (-0.056296-0.063811j), (-0.089246-0.064951j), (-0.097066-0.057329j), (-0.088560-0.048151j), (-0.070717-0.039867j), (-0.049283-0.033180j), (-0.028679-0.028044j), (-0.011798-0.024084j), (0.000039-0.020844j), (0.006842-0.017944j), (0.009522-0.015151j), (0.009397-0.012401j), (0.007769-0.009746j), (0.005659-0.007298j), (0.003705-0.005163j), (0.002191-0.003400j), (0.001151-0.002006j), (0.000477-0.000913j)
 (0.000000-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000001-0.000000j), (0.000001-0.000000j), (0.000002-0.000001j), (0.000003-0.000001j), (0.000005-0.000001j), (0.000007-0.000002j), (0.000010-0.000003j), (0.000013-0.000003j), (0.000017-0.000004j), (0.000021-0.000005j), (0.000025-0.000006j), (0.000030-0.000007j), (0.000034-0.000008j), (0.000037-0.000008j), (0.000041-0.000009j), (0.000043-0.000009j), (0.000044-0.000009j), (0.000044-0.000009j), (0.000043-0.000009j), (0.000041-0.000009j), (0.000037-0.000008j), (0.000034-0.000008j), (0.000030-0.000007j), (0.000025-0.000006j), (0.000021-0.000005j), (0.000017-0.000004j), (0.000013-0.000003j), (0.000010-0.000003j), (0.000007-0.000002j), (0.000005-0.000001j), (0.000003-0.000001j), (0.000002-0.000001j), (0.000001-0.000000j), (0.000001-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000477-0.000913j), (0.001151-0.002006j), (0.002191-0.003400j), (0.003705-0.005163j), (0.005659-0.007298j), (0.007769-0.009746j), (0.009397-0.012401j), (0.009522-0.015151j), (0.006842-0.017944j), (0.000039-0.020844j), (-0.011798-0.024084j), (-0.028679-0.028044j), (-0.049283-0.033180j), (-0.070717-0.039867j), (-0.088560-0.048151j), (-0.097066-0.057329j), (-0.089246-0.064951j), (-0.056296-0.063811j), (0.013603-0.032044j), (0.132270+0.099899j), (-0.726610+0.559282j), (0.143236+0.096923j), (0.033566-0.037127j), (-0.030986-0.069592j), (-0.063094-0.069741j), (-0.074415-0.059484j), (-0.072690-0.046409j), (-0.063283-0.033588j), (-0.050200-0.022445j), (-0.036429-0.013601j), (-0.024005-0.007169j), (-0.014049-0.002919j), (-0.006907-0.000429j), (-0.002361+0.000788j), (0.000125+0.001192j), (0.001182+0.001146j), (0.001382+0.000907j), (0.001155+0.000627j), (0.000774+0.000375j), (0.000376+0.000171j)
 (0.000000-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000001-0.000000j), (0.000001-0.000000j), (0.000002-0.000001j), (0.000003-0.000001j), (0.000005-0.000001j), (0.000007-0.000002j), (0.000010-0.000003j), (0.000013-0.000003j), (0.000016-0.000004j), (0.000020-0.000005j), (0.000024-0.000006j), (0.000029-0.000007j), (0.000033-0.000007j), (0.000037-0.000008j), (0.000040-0.000009j), (0.000042-0.000009j), (0.000043-0.000009j), (0.000043-0.000009j), (0.000042-0.000009j), (0.000040-0.000009j), (0.000037-0.000008j), (0.000033-0.000007j), (0.000029-0.000007j), (0.000024-0.000006j), (0.000020-0.000005j), (0.000016-0.000004j), (0.000013-0.000003j), (0.000010-0.000003j), (0.000007-0.000002j), (0.000005-0.000001j), (0.000003-0.000001j), (0.000002-0.000001j), (0.000001-0.000000j), (0.000001-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000601-0.001825j), (0.001525-0.004015j), (0.003087-0.006810j), (0.005569-0.010326j), (0.009113-0.014519j), (0.013553-0.019160j), (0.018245-0.023838j), (0.021947-0.028030j), (0.022876-0.031223j), (0.018988-0.033083j), (0.008491-0.033617j), (-0.009486-0.033270j), (-0.034252-0.032909j), (-0.063151-0.033668j), (-0.091569-0.036654j), (-0.113373-0.042544j), (-0.121599-0.051004j), (-0.108919-0.059602j), (-0.067240-0.060782j), (0.013603-0.032044j), (0.143236+0.096923j), (-0.706766+0.554105j), (0.168547+0.091302j), (0.060132-0.041379j), (-0.007321-0.070849j), (-0.045571-0.066827j), (-0.064793-0.051885j), (-0.071106-0.034344j), (-0.068500-0.017935j), (-0.060121-0.004535j), (-0.048695+0.005050j), (-0.036510+0.010798j), (-0.025271+0.013235j), (-0.016015+0.013195j), (-0.009140+0.011598j), (-0.004544+0.009258j), (-0.001821+0.006787j), (-0.000448+0.004554j), (0.000072+0.002709j), (0.000130+0.001237j)
 (0.000000-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000001-0.000000j), (0.000001-0.000000j), (0.000002-0.000001j), (0.000003-0.000001j), (0.000005-0.000001j), (0.000007-0.000002j), (0.000009-0.000002j), (0.000012-0.000003j), (0.000015-0.000004j), (0.000019-0.000005j), (0.000023-0.000006j), (0.000027-0.000006j), (0.000031-0.000007j), (0.000035-0.000008j), (0.000038-0.000008j), (0.000040-0.000009j), (0.000041-0.000009j), (0.000041-0.000009j), (0.000040-0.000009j), (0.000038-0.000008j), (0.000035-0.000008j), (0.000031-0.000007j), (0.000027-0.000006j), (0.000023-0.000006j), (0.000019-0.000005j), (0.000015-0.000004j), (0.000012-0.000003j), (0.000009-0.000002j), (0.000007-0.000002j), (0.000005-0.000001j), (0.000003-0.000001j), (0.000002-0.000001j), (0.000001-0.000000j), (0.000001-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000852-0.002415j), (0.002098-0.005317j), (0.004116-0.009025j), (0.007251-0.013689j), (0.011704-0.019242j), (0.017354-0.025346j), (0.023565-0.031397j), (0.029051-0.036595j), (0.031899-0.040113j), (0.029833-0.041320j), (0.020732-0.040029j), (0.003311-0.036667j), (-0.022179-0.032316j), (-0.053491-0.028565j), (-0.086325-0.027190j), (-0.114788-0.029696j), (-0.132246-0.036794j), (-0.132242-0.047798j), (-0.108919-0.059602j), (-0.056296-0.063811j), (0.033566-0.037127j), (0.168547+0.091302j), (-0.680498+0.549660j), (0.192059+0.090302j), (0.078039-0.037700j), (0.003459-0.062112j), (-0.041961-0.053464j), (-0.067170-0.035017j), (-0.077566-0.015541j), (-0.076984+0.001103j), (-0.068873+0.013208j), (-0.056525+0.020371j), (-0.042835+0.023082j), (-0.030005+0.022365j), (-0.019374+0.019449j), (-0.011459+0.015486j), (-0.006143+0.011369j), (-0.002937+0.007651j), (-0.001220+0.004567j), (-0.000404+0.002091j)
 (0.000000-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000001-0.000000j), (0.000001-0.000000j), (0.000002-0.000001j), (0.000003-0.000001j), (0.000004-0.000001j), (0.000006-0.000002j), (0.000008-0.000002j), (0.000011-0.000003j), (0.000014-0.000004j), (0.000018-0.000004j), (0.000021-0.000005j), (0.000025-0.000006j), (0.000029-0.000007j), (0.000032-0.000007j), (0.000035-0.000008j), (0.000037-0.000008j), (0.000037-0.000008j), (0.000037-0.000008j), (0.000037-0.000008j), (0.000035-0.000008j), (0.000032-0.000007j), (0.000029-0.000007j), (0.000025-0.000006j), (0.000021-0.000005j), (0.000018-0.000004j), (0.000014-0.000004j), (0.000011-0.000003j), (0.000008-0.000002j), (0.000006-0.000002j), (0.000004-0.000001j), (0.000003-0.000001j), (0.000002-0.000001j), (0.000001-0.000000j), (0.000001-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.001218-0.002593j), (0.002841-0.005708j), (0.005227-0.009692j), (0.008665-0.014707j), (0.013292-0.020680j), (0.018942-0.027247j), (0.024995-0.033741j), (0.030275-0.039273j), (0.033083-0.042895j), (0.031416-0.043843j), (0.023391-0.041811j), (0.007807-0.037147j), (-0.015287-0.030934j), (-0.044183-0.024868j), (-0.075438-0.020948j), (-0.104203-0.021023j), (-0.124932-0.026287j), (-0.132246-0.036794j), (-0.121599-0.051004j), (-0.089246-0.064951j), (-0.030986-0.069592j), (0.060132-0.041379j), (0.192059+0.090302j), (-0.663133+0.553024j), (0.202466+0.099327j), (0.082003-0.023487j), (0.002511-0.044117j), (-0.045763-0.033598j), (-0.071819-0.015320j), (-0.081563+0.002183j), (-0.079556+0.015564j), (-0.069934+0.023774j), (-0.056453+0.027057j), (-0.042193+0.026409j), (-0.029299+0.023150j), (-0.018916+0.018578j), (-0.011338+0.013739j), (-0.006276+0.009306j), (-0.003140+0.005585j), (-0.001260+0.002565j)
 (0.000000-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000001-0.000000j), (0.000001-0.000000j), (0.000002-0.000001j), (0.000003-0.000001j), (0.000004-0.000001j), (0.000005-0.000002j), (0.000008-0.000002j), (0.000010-0.000003j), (0.000013-0.000003j), (0.000016-0.000004j), (0.000019-0.000005j), (0.000023-0.000005j), (0.000026-0.000006j), (0.000029-0.000007j), (0.000031-0.000007j), (0.000033-0.000007j), (0.000034-0.000008j), (0.000034-0.000008j), (0.000033-0.000007j), (0.000031-0.000007j), (0.000029-0.000007j), (0.000026-0.000006j), (0.000023-0.000005j), (0.000019-0.000005j), (0.000016-0.000004j), (0.000013-0.000003j), (0.000010-0.000003j), (0.000008-0.000002j), (0.000005-0.000002j), (0.000004-0.000001j), (0.000003-0.000001j), (0.000002-0.000001j), (0.000001-0.000000j), (0.000001-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.001571-0.002337j), (0.003500-0.005144j), (0.006047-0.008734j), (0.009360-0.013257j), (0.013421-0.018655j), (0.017959-0.024610j), (0.022387-0.030538j), (0.025771-0.035645j), (0.026897-0.039072j), (0.024428-0.040109j), (0.017167-0.038420j), (0.004386-0.034243j), (-0.013854-0.028464j), (-0.036464-0.022539j), (-0.061253-0.018251j), (-0.085079-0.017331j), (-0.104203-0.021023j), (-0.114788-0.029696j), (-0.113373-0.042544j), (-0.097066-0.057329j), (-0.063094-0.069741j), (-0.007321-0.070849j), (0.078039-0.037700j), (0.202466+0.099327j), (-0.659967+0.566738j), (0.200957+0.117509j), (0.078633-0.002903j), (-0.000281-0.023588j), (-0.046333-0.015359j), (-0.069526-0.001017j), (-0.076702+0.011689j), (-0.073060+0.020229j), (-0.062968+0.024236j), (-0.050050+0.024394j), (-0.037020+0.021851j), (-0.025592+0.017830j), (-0.016544+0.013361j), (-0.009943+0.009146j), (-0.005403+0.005532j), (-0.002318+0.002554j)
 (0.000000-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000001-0.000000j), (0.000001-0.000000j), (0.000002-0.000000j), (0.000002-0.000001j), (0.000003-0.000001j), (0.000005-0.000001j), (0.000007-0.000002j), (0.000009-0.000002j), (0.000011-0.000003j), (0.000014-0.000004j), (0.000017-0.000004j), (0.000020-0.000005j), (0.000023-0.000005j), (0.000025-0.000006j), (0.000027-0.000006j), (0.000029-0.000007j), (0.000030-0.000007j), (0.000030-0.000007j), (0.000029-0.000007j), (0.000027-0.000006j), (0.000025-0.000006j), (0.000023-0.000005j), (0.000020-0.000005j), (0.000017-0.000004j), (0.000014-0.000004j), (0.000011-0.000003j), (0.000009-0.000002j), (0.000007-0.000002j), (0.000005-0.000001j), (0.000003-0.000001j), (0.000002-0.000001j), (0.000002-0.000000j), (0.000001-0.000000j), (0.000001-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.000000-0.000000j), (0.001721-0.001697j), (0.003697-0.003734j), (0.006039-0.006341j), (0.008713-0.009633j), (0.011518-0.013581j), (0.014080-0.017984j), (0.015887-0.022452j), (0.016349-0.026452j), (0.014892-0.029398j), (0.011048-0.030785j), (0.004529-0.030350j), (-0.004729-0.028196j), (-0.016546-0.024864j), (-0.030472-0.021295j), (-0.045749-0.018685j), (-0.061253-0.018251j), (-0.075438-0.020948j), (-0.086325-0.027190j), (-0.091569-0.036654j), (-0.088560-0.048151j), (-0.074415-0.059484j), (-0.045571-0.066827j), (0.003459-0.062112j), (0.082003-0.023487j), (0.200957+0.117509j), (-0.664380+0.586552j), (0.197453+0.137972j), (0.078594+0.015743j), (0.004229-0.008901j), (-0.037493-0.005927j), (-0.057528+0.002815j), (-0.063196+0.010436j), (-0.059701+0.015024j), (-0.051052+0.016525j), (-0.040326+0.015624j), (-0.029684+0.013230j), (-0.020402+0.010187j), (-0.013000+0.007115j), (-0.007437+0.004366j), (-0.003310+0.002033j)
